smiles,drug,END,EAR,REP,HEP,BLO,REN,EYE,IMM,INF,GAS,NER,SKI,MET,MUS,RES,VAS,CAR,PSY
CC[C@H]1C[C@H](C)[C@@]2(NC1=O)O[C@@H](C[C@H](O)[C@@H](C)CC/C=C/C=C(\C)[C@@H]1C/C=C/C=C/[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc3cccc(O)c3)C(=O)N3CCC[C@H](N3)C(=O)O1)[C@H](C)[C@H](O)[C@@H]2C,sanglifehrin a,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,
CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,apratastat,,,,,,,,,,0.0,,0.0,,,,,,
NCc1ccc(-c2cccs2)s1,1-(2;2'-bithiophen-5-yl)methanamine,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0
COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,selpercatinib,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,cebranopadol,0.0,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
C[C@@H](Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl,x-396,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0
O=C(CP(=O)(O)O)NO,phosphonoacetohydroxamic acid,,,0.0,,,,,,0.0,,,0.0,0.0,,,,,0.0
CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,vistusertib,,0.0,,,,,,,0.0,,,0.0,,,,0.0,0.0,
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,ritlecitinib tosylate,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O,aspacytarabine,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,
CCN(CC)CCNC(=O)c1cc([131I])c(NC(=O)c2ccc(F)cc2)cc1OC,ioflubenzamide i-131,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,0.0
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,digitoxigenin,,,,,,,,0.0,,,0.0,0.0,,,,,,
CNCCCC1(C)CN(c2ccccc2)c2ccccc21,daledalin,,,,,0.0,,,,,,,,,0.0,,0.0,,0.0
CC(C)c1nc2c(OCC3CCCCC3)nc(N)nc2[nH]1,6-(cyclohexylmethoxy)-8-isopropyl-9h-purin-2-amine,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,SIDER1013,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
COc1ccc(C(=O)N/N=C/c2cc(Br)c(O)c(Br)c2O)cc1,n'-[(1e)-(3;5-dibromo-2;4-dihydroxyphenyl)methylidene]-4-methoxybenzohydrazide,,,,0.0,,,,,0.0,,,0.0,,,,,,
COc1ccc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c1,2;4-diamino-6-[n-(2';5'-dimethoxybenzyl)-n-methylamino]quinazoline,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,0.0
O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCCCC3)c2)c1Br,4-bromo-3-(carboxymethoxy)-5-[3-(cyclohexylamino)phenyl]thiophene-2-carboxylic acid,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0
CCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,3-oxo-octanoic acid (2-oxo-tetrahydro-furan-3-yl)-amide,0.0,,,0.0,,,,,,0.0,,,0.0,0.0,,0.0,,0.0
Cc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)n1,n-1h-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,,,,,0.0,0.0,,,,0.0,,0.0,,,,0.0,,
CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H]1CSSC[C@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(N)=O)C(=O)O)NC(=O)[C@@H](CCC(N)=O)NC1=O,go-203-2c,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,lornoxicam,,0.0,,0.0,0.0,0.0,,,,1.0,1.0,0.0,,,,1.0,,
CN(C)C(=O)Oc1ccc[n+](C)c1,SIDER1010,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
NC(=O)[C@@H]1C[C@@H](NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])CN1,l-n(omega)-nitroarginine-(4r)-amino-l-proline amide,,,,0.0,,,,0.0,,0.0,,,,,,,,
CNCCc1ccccn1,SIDER328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
c1ccc2c(c1)[I+]c1ccccc1-2,diphenyleneiodonium,0.0,0.0,,,,,,0.0,,0.0,,0.0,,,,0.0,,
COC1=C(OC)C(=O)C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C)C1=O,mitoquinone,,,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,SIDER357,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,gts-21,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,
CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,tapinarof,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
CC(C)(C)OC(=O)N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)OC(C)(C)C,reversin 121,,,,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,mepiprazole,,,,0.0,,,,0.0,,0.0,,,,,,,,
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,valethamate,,,,,,,1.0,,0.0,1.0,,,,0.0,,1.0,0.0,
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)CF,n-[(benzyloxy)carbonyl]-l-leucyl-n-[(1s)-3-fluoro-1-(4-hydroxybenzyl)-2-oxopropyl]-l-leucinamide,,,0.0,,,,0.0,,,,,,,,,0.0,,
C[C@H](N)[C@H](O)c1ccccc1,phenylpropanolamine,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0
N[C@@H](CS)C(=O)O,cysteine hydrochloride,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
N[C@H](CS)C(=O)O,d-cysteine,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0
CCOC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)NO)CC(C)C,[[1-[n-hydroxy-acetamidyl]-3-methyl-butyl]-carbonyl-leucinyl]-alanine ethyl ester,0.0,0.0,0.0,,,,,,,,,,,,,,,
Nc1cccc2c(S(=O)(=O)O)cccc12,1-naphthylamine-5-sulfonic acid,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,
Cc1ccc(C23CNCC2C3)cc1,bicifadine,,,0.0,,,0.0,,,0.0,0.0,,,,0.0,,0.0,,
O=C(c1ccncc1)c1ccc(F)cc1,(4-fluorophenyl)(pyridin-4-yl)methanone,,0.0,,,,,,0.0,,,0.0,,,0.0,0.0,,,0.0
COc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,acetyldihydrocodeine,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,
NC1CONC1=O,SIDER68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
CC[C@H](C(=O)Oc1c(OC)cc(C)cc1OC)N(CCOC)CCOC,org-25435,,0.0,,0.0,,,,,,0.0,,0.0,0.0,,,,,
CC(=O)NCCOC(=O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,arhalofenate,0.0,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,SIDER414,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CC1=C2CC[C@@](C)(O)[C@@H]2[C@H]2OC(=O)[C@@H](CN(C)C)[C@@H]2CC1,dimethylaminomicheliolide,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,,,
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,tilorone,,,,0.0,,,,,0.0,,,,,,,,0.0,
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,tetrazepam,,,,0.0,0.0,,,,,,,1.0,,,,0.0,,0.0
c1ccc(C2CC2)c(OCC2=NCCN2)c1,cirazoline,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,0.0
CCN(CC)CCn1c2c(c3ccc(OC)cc31)CCN1C[C@H]3C[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)[C@H](OC)[C@@H](C(=O)OC)[C@H]3C[C@H]21,bietaserpine,,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,landiolol,,,,,,,,,0.0,0.0,,0.0,,0.0,,,,
CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,phenserine,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0
C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2N)C1,4-bromo-2-{[(3r;5s)-3;5-dimethylpiperidin-1-yl]carbonyl}aniline,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,SIDER234,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CC[N@@]2CCC[C@@H]1C2,renzapride,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C(C)(C)C,1-[3;3-dimethyl-2-(2-methylamino-propionylamino)-butyryl]-pyrrolidine-2-carboxylic acid(1;2;3;4-tetrahydro-naphthalen-1-yl)-amide,,0.0,,,,,,,0.0,,,,,,,0.0,,
CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,menglytate,,,0.0,,,,,,,,0.0,,,,,,,0.0
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,oxetacaine,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,0.0
O=CN(C1CCCC1)C1CCC1,n-cyclopentyl-n-cyclobutylformamide,,,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0
CCOC(=O)c1cncn1C(C)c1ccccc1,SIDER652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,clazosentan,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,ceruletide diethylamine,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,s-adenosyl-l-homocysteine,,,,,,0.0,,,,,,,,0.0,,0.0,,0.0
C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,dutasteride,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,SIDER118,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,gemeprost,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,SIDER1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,SIDER227,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,ergotamine,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCC(N)=O)NC1=O,selepressin,,,,0.0,,0.0,,,,0.0,0.0,,0.0,,,0.0,,
C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,SIDER850,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,cilnidipine,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.0
CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,niludipine,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O,dynorphin,,,,,,0.0,,,,,0.0,,,0.0,,,0.0,
CC1=C(C/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2ccccc2C1=O,vitamin k,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,
CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,SIDER1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
CCOc1ccc(C[C@@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,SIDER1233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,tropisetron,,,,,,,,,,1.0,1.0,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,norelgestromin,,,,,,,,,,,,,,,,,,0.0
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,gonadorelin acetate,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C(O)c1ccc(CN2C[C@@H]3C[C@H]2CN3Cc2ccc(Oc3ccc(-c4ncco4)cc3)cc2)cc1,acebilustat,,,,,,,,,0.0,,,,,,,,0.0,
C=CCC1(CC(C)C)C(=O)NC(=S)NC1=O,buthalitone,,,,,,,,,,,,,,,1.0,,1.0,
Cc1ncc(CO)c(C=O)c1O,pyridoxal,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0
COc1cc(C2c3cc4c(cc3C(O)C(CO)C2C(=O)O)OCO4)cc(OC)c1OC,podophyllum resin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,picropodophyllin,,,,,0.0,,,,,,,,,,,,0.0,
CC(C)c1ccccc1OCC1=NCCN1,fenoxazoline,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,,,
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,SIDER359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,SIDER884,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O=C(O)C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,vaborbactam,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,
O=C(O)c1ccccc1C1c2ccc(O)cc2Oc2cc(O)ccc21,fluorescin,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,
CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCNC(=N)N,efegatran,,,,,,1.0,,,,,,,,,,1.0,,
N[C@H](C(=O)O)c1cc(O)cc(O)c1,dihydroxyphenylglycine,,,,,0.0,,0.0,,,,0.0,,,,0.0,0.0,,
Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,acoramidis,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0
N=C(NO)N/N=C/c1c(Cl)cccc1Cl,guanoxabenz,,,,,,,,,,,0.0,,,,,0.0,,0.0
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,ketanserin,,,,0.0,,0.0,0.0,,0.0,1.0,1.0,,1.0,,,1.0,1.0,1.0
